 no_of_dependents, education, self_employed, income_annual, loan_amount, loan_term, cibil_score, residential_assets_value, commercial_assets_value, luxury_assets_value, bank_asset_value, loan_status
2,1,2,0.4742268041237113,0.32908163265306123,2,0.4716666666666667,0.4726027397260274,0.29896907216494845,0.2365038560411311,0.35374149659863946,1
5,2,2,0.6391752577319587,0.45918367346938777,8,0.6616666666666668,0.3458904109589041,0.18556701030927836,0.5706940874035991,0.2448979591836735,1
3,1,2,0.9278350515463917,0.6836734693877551,12,0.010000000000000009,0.20205479452054792,0.5927835051546392,0.712082262210797,0.653061224489796,0
4,2,1,0.020618556701030927,0.030612244897959183,2,0.615,0.0,0.03092783505154639,0.015424164524421594,0.034013605442176874,1
2,2,2,0.26804123711340205,0.14540816326530612,18,0.8600000000000001,0.2191780821917808,0.21649484536082475,0.19794344473007713,0.23129251700680273,1
4,2,1,0.8556701030927835,0.7295918367346939,20,0.2583333333333334,0.523972602739726,0.29896907216494845,0.5706940874035991,0.6394557823129252,0
3,1,1,0.4639175257731959,0.4107142857142857,10,0.030000000000000027,0.3938356164383562,0.4175257731958763,0.4087403598971722,0.29251700680272114,0
4,2,1,0.9896907216494845,0.5331632653061223,20,0.09166666666666667,0.7568493150684932,0.4587628865979381,0.8097686375321338,0.979591836734694,0
2,2,1,0.3711340206185567,0.21938775510204078,16,0.14833333333333343,0.010273972602739725,0.28865979381443296,0.30591259640102825,0.14965986394557823,0
2,1,2,0.03092783505154639,0.030612244897959183,2,0.9800000000000002,0.0547945205479452,0.015463917525773195,0.030848329048843187,0.04081632653061225,1
2,1,1,0.6907216494845361,0.3903061224489796,6,0.08666666666666667,0.4486301369863014,0.27319587628865977,0.5732647814910027,0.6802721088435375,0
4,2,1,0.9690721649484535,0.760204081632653,12,0.9500000000000002,0.0136986301369863,0.34536082474226804,0.9742930591259641,0.380952380952381,1
3,2,2,0.27835051546391754,0.15816326530612243,18,0.8783333333333334,0.2876712328767123,0.03092783505154639,0.2596401028277635,0.217687074829932,1
2,1,2,0.9896907216494845,0.5255102040816326,12,0.78,0.11986301369863013,0.5257731958762887,0.9845758354755785,0.9115646258503403,1
0,1,2,0.7113402061855669,0.3852040816326531,18,0.6783333333333335,0.3561643835616438,0.5567010309278351,0.49614395886889456,0.39455782312925175,1
1,2,1,0.7731958762886597,0.47959183673469385,10,0.09166666666666667,0.3904109589041096,0.25257731958762886,0.5552699228791774,0.44897959183673475,0
3,1,2,0.12371134020618556,0.07653061224489796,2,0.5866666666666667,0.00684931506849315,0.10824742268041238,0.08226221079691516,0.1292517006802721,1
3,1,2,0.7835051546391752,0.3979591836734694,2,0.6083333333333334,0.4965753424657534,0.04639175257731959,0.6915167095115682,0.3673469387755102,1
5,2,1,0.15463917525773194,0.14540816326530612,18,0.20000000000000007,0.02054794520547945,0.08247422680412371,0.08740359897172237,0.1564625850340136,0
2,2,2,0.8556701030927835,0.8265306122448979,18,0.28500000000000003,0.4349315068493151,0.4845360824742268,0.8637532133676094,0.8503401360544218,0
5,2,2,0.17525773195876287,0.18367346938775508,20,0.6916666666666667,0.1780821917808219,0.14432989690721648,0.15938303341902316,0.1904761904761905,1
2,2,1,0.6701030927835051,0.38010204081632654,10,0.6483333333333334,0.003424657534246575,0.422680412371134,0.37789203084832906,0.46258503401360546,1
3,1,1,0.6907216494845361,0.4107142857142857,4,0.8116666666666668,0.3835616438356165,0.31443298969072164,0.6709511568123394,0.2585034013605442,1
2,1,2,0.24742268041237112,0.1913265306122449,4,0.865,0.1095890410958904,0.22164948453608246,0.13881748071979436,0.10204081632653061,1
4,1,1,0.9690721649484535,0.5306122448979591,6,0.8483333333333334,0.5547945205479452,0.4896907216494845,0.8843187660668381,0.5918367346938775,1
1,2,1,0.6804123711340205,0.4260204081632653,2,0.74,0.5342465753424658,0.20103092783505155,0.6015424164524422,0.2380952380952381,1
0,2,2,0.30927835051546393,0.28061224489795916,6,0.30666666666666675,0.1232876712328767,0.28350515463917525,0.21079691516709514,0.14285714285714288,0
4,2,2,0.27835051546391754,0.2576530612244898,6,0.6216666666666668,0.1780821917808219,0.08762886597938144,0.2647814910025707,0.11564625850340136,1
3,1,1,0.7938144329896907,0.5331632653061223,18,0.6583333333333334,0.476027397260274,0.5463917525773195,0.5526992287917738,0.33333333333333337,1
4,2,1,0.3814432989690722,0.3086734693877551,12,0.28833333333333333,0.2226027397260274,0.2422680412371134,0.32904884318766064,0.2585034013605442,0
4,1,1,0.4536082474226804,0.2729591836734694,2,0.31833333333333336,0.3116438356164384,0.20618556701030927,0.40616966580976865,0.2380952380952381,0
3,2,1,0.05154639175257732,0.03571428571428571,8,0.7216666666666667,0.04452054794520548,0.041237113402061855,0.053984575835475584,0.034013605442176874,1
0,2,2,0.5154639175257731,0.3903061224489796,20,0.22333333333333338,0.4863013698630137,0.29896907216494845,0.45758354755784064,0.3741496598639456,0
3,2,1,0.5876288659793814,0.5178571428571428,10,0.7950000000000002,0.0684931506849315,0.23711340206185566,0.5372750642673523,0.435374149659864,1
4,1,2,0.7216494845360825,0.47959183673469385,4,0.79,0.3253424657534247,0.36082474226804123,0.4524421593830334,0.2448979591836735,1
1,2,1,0.8762886597938143,0.6811224489795917,10,0.6950000000000001,0.8767123287671232,0.44329896907216493,0.442159383033419,0.6190476190476191,1
3,2,1,0.09278350515463918,0.0816326530612245,12,0.3383333333333334,0.10616438356164383,0.020618556701030927,0.048843187660668384,0.0816326530612245,0
1,1,1,0.3917525773195876,0.27040816326530615,14,0.4966666666666667,0.1267123287671233,0.3402061855670103,0.34190231362467866,0.29931972789115646,1
2,1,2,0.9896907216494845,0.818877551020408,2,0.405,0.8321917808219178,0.9020618556701031,0.6529562982005142,0.5238095238095238,1
0,2,1,0.2577319587628866,0.16581632653061223,20,0.8266666666666667,0.0273972602739726,0.21649484536082475,0.17223650385604114,0.1292517006802721,1
3,2,1,0.8865979381443299,0.8749999999999999,8,0.14333333333333342,0.5102739726027398,0.8505154639175257,0.4652956298200514,0.40816326530612246,0
5,2,1,0.3195876288659794,0.1913265306122449,16,0.5533333333333335,0.2945205479452055,0.02577319587628866,0.17480719794344474,0.33333333333333337,1
1,1,1,0.6907216494845361,0.5892857142857142,4,0.30166666666666675,0.6438356164383562,0.05670103092783505,0.5938303341902315,0.6938775510204083,1
3,1,1,0.07216494845360825,0.0816326530612245,4,0.7833333333333334,0.0273972602739726,0.0,0.043701799485861184,0.04081632653061225,0
3,1,1,0.4020618556701031,0.3877551020408163,6,0.6116666666666668,0.09931506849315068,0.08247422680412371,0.37017994858611825,0.272108843537415,1
3,2,1,0.4639175257731959,0.4387755102040816,8,0.4750000000000001,0.04452054794520548,0.15979381443298968,0.23907455012853474,0.33333333333333337,1
5,1,1,0.32989690721649484,0.288265306122449,16,0.29833333333333334,0.3184931506849315,0.29381443298969073,0.2802056555269923,0.163265306122449,0
2,1,2,0.9690721649484535,0.5663265306122448,18,0.9183333333333334,0.2568493150684932,0.8350515463917526,0.6169665809768639,0.8639455782312926,1
3,2,1,0.7010309278350515,0.40561224489795916,6,0.13,0.6883561643835616,0.6494845360824743,0.5141388174807199,0.3741496598639456,0
5,1,2,0.5670103092783505,0.32142857142857145,18,0.8450000000000002,0.14383561643835618,0.04639175257731959,0.4704370179948586,0.3741496598639456,1
1,2,1,0.8247422680412371,0.818877551020408,18,0.885,0.7842465753424658,0.634020618556701,0.4473007712082262,0.5306122448979592,1
2,2,2,0.1958762886597938,0.12244897959183675,12,0.6233333333333333,0.07876712328767123,0.16494845360824742,0.15681233933161956,0.163265306122449,1
1,2,1,0.8041237113402061,0.7091836734693877,18,0.7083333333333335,0.0684931506849315,0.6597938144329897,0.5835475578406171,0.5102040816326531,1
2,2,2,0.8041237113402061,0.7397959183673468,4,0.5,0.5684931506849316,0.6804123711340206,0.7480719794344474,0.44217687074829937,1
0,2,1,0.9484536082474226,0.6811224489795917,10,0.3933333333333334,0.1541095890410959,0.08762886597938144,0.8611825192802057,0.326530612244898,0
0,1,2,0.845360824742268,0.5178571428571428,10,0.29500000000000004,0.0547945205479452,0.07731958762886598,0.634961439588689,0.8095238095238095,0
1,2,1,0.17525773195876287,0.11989795918367348,6,0.43333333333333335,0.03767123287671233,0.0979381443298969,0.15424164524421596,0.09523809523809525,1
0,2,1,0.4123711340206186,0.4107142857142857,20,0.39833333333333343,0.3287671232876712,0.10824742268041238,0.2853470437017995,0.2108843537414966,0
5,1,2,0.24742268041237112,0.22448979591836732,8,0.9200000000000002,0.13013698630136988,0.03608247422680412,0.2570694087403599,0.22448979591836737,1
3,2,2,0.36082474226804123,0.20918367346938774,20,0.9216666666666669,0.2876712328767123,0.29381443298969073,0.18508997429305915,0.33333333333333337,1
0,1,2,0.8865979381443299,0.7806122448979591,12,0.7150000000000001,0.06164383561643835,0.03608247422680412,0.6529562982005142,0.7755102040816327,1
2,2,2,0.1958762886597938,0.11224489795918367,2,0.41000000000000003,0.2089041095890411,0.16494845360824742,0.13881748071979436,0.10204081632653061,0
3,1,1,0.07216494845360825,0.05357142857142857,10,0.31500000000000006,0.030821917808219176,0.0,0.06426735218508997,0.034013605442176874,0
3,1,1,0.9896907216494845,0.895408163265306,6,0.9483333333333335,0.4965753424657534,0.845360824742268,0.5784061696658098,0.7006802721088435,1
2,2,2,0.8041237113402061,0.5025510204081632,2,0.33666666666666667,0.14383561643835618,0.1134020618556701,0.8046272493573265,0.6734693877551021,0
0,1,2,0.9896907216494845,0.9821428571428571,8,0.5866666666666667,0.797945205479452,0.979381443298969,0.7557840616966581,0.3673469387755102,1
0,2,1,0.010309278350515462,0.020408163265306124,8,0.8150000000000002,0.017123287671232876,0.005154639175257732,0.012853470437017997,0.0272108843537415,1
4,2,2,0.2577319587628866,0.19897959183673466,4,0.04166666666666674,0.17465753424657532,0.041237113402061855,0.24678663239074553,0.23129251700680273,1
3,1,1,0.7422680412371133,0.4923469387755102,2,0.6933333333333334,0.14383561643835618,0.4587628865979381,0.7403598971722366,0.28571428571428575,1
3,1,2,0.9278350515463917,0.8673469387755102,18,0.3716666666666667,0.8801369863013698,0.20618556701030927,0.7403598971722366,0.5986394557823129,0
5,2,2,0.9587628865979381,0.5586734693877551,20,0.08666666666666667,0.8424657534246576,0.0,0.7840616966580978,0.4761904761904762,0
5,1,1,0.3711340206185567,0.3596938775510204,2,0.07500000000000007,0.11643835616438356,0.041237113402061855,0.3264781491002571,0.3197278911564626,1
0,1,2,0.8350515463917525,0.4872448979591837,18,0.5816666666666668,0.08904109589041095,0.8298969072164948,0.6169665809768639,0.7687074829931974,1
2,1,1,0.26804123711340205,0.18112244897959182,18,0.6100000000000001,0.00684931506849315,0.11855670103092783,0.15424164524421596,0.23129251700680273,1
0,1,2,0.8659793814432989,0.5255102040816326,10,0.855,0.3904109589041096,0.61340206185567,0.660668380462725,0.326530612244898,1
0,2,2,0.5360824742268041,0.42091836734693877,10,0.4983333333333334,0.18493150684931509,0.38144329896907214,0.36503856041131105,0.5170068027210885,1
5,1,1,0.4123711340206186,0.23214285714285712,6,0.6300000000000001,0.1643835616438356,0.28350515463917525,0.24678663239074553,0.38775510204081637,1
5,2,2,0.5154639175257731,0.30357142857142855,20,0.3550000000000001,0.4623287671232877,0.10309278350515463,0.4241645244215938,0.3673469387755102,0
5,1,2,0.9484536082474226,0.7040816326530611,4,0.9500000000000002,0.0410958904109589,0.010309278350515464,0.750642673521851,0.7074829931972789,1
3,1,2,0.8865979381443299,0.5127551020408163,8,0.30500000000000005,0.11301369863013698,0.5876288659793815,0.7172236503856042,0.8027210884353743,0
1,1,1,0.5876288659793814,0.41836734693877553,16,0.01333333333333342,0.20205479452054792,0.4536082474226804,0.4832904884318766,0.36054421768707484,0
3,1,1,0.15463917525773194,0.11734693877551021,16,0.4850000000000001,0.1643835616438356,0.05154639175257732,0.10282776349614396,0.09523809523809525,1
1,2,2,0.7010309278350515,0.5790816326530611,10,0.9766666666666668,0.4828767123287671,0.19072164948453607,0.6786632390745502,0.2448979591836735,1
4,2,2,0.15463917525773194,0.09438775510204081,6,0.8816666666666668,0.003424657534246575,0.08247422680412371,0.12596401028277637,0.11564625850340136,1
0,2,2,0.13402061855670103,0.11734693877551021,12,0.585,0.05821917808219178,0.14432989690721648,0.11053984575835475,0.054421768707483,1
4,2,2,0.18556701030927833,0.11224489795918367,18,0.7216666666666667,0.13013698630136988,0.19072164948453607,0.17223650385604114,0.1904761904761905,1
5,1,1,0.3814432989690722,0.3877551020408163,12,0.22166666666666668,0.3287671232876712,0.27835051546391754,0.19537275064267354,0.3129251700680272,0
1,1,1,0.07216494845360825,0.08418367346938775,14,0.6883333333333335,0.04794520547945205,0.05154639175257732,0.038560411311053984,0.0816326530612245,1
1,1,2,0.6907216494845361,0.5663265306122448,18,0.17166666666666675,0.030821917808219176,0.4329896907216495,0.4267352185089974,0.4285714285714286,0
0,1,1,0.26804123711340205,0.1913265306122449,10,0.17500000000000004,0.2705479452054795,0.12886597938144329,0.17480719794344474,0.23129251700680273,0
3,1,1,0.6804123711340205,0.49999999999999994,10,0.3600000000000001,0.5513698630136986,0.30927835051546393,0.660668380462725,0.5782312925170069,0
4,2,1,0.04123711340206185,0.038265306122448974,8,0.19500000000000006,0.06164383561643835,0.03608247422680412,0.038560411311053984,0.054421768707483,0
1,2,2,0.4639175257731959,0.3494897959183674,6,0.28,0.3904109589041096,0.09278350515463918,0.2647814910025707,0.3129251700680272,0
5,1,1,0.288659793814433,0.29336734693877553,10,0.6200000000000001,0.3013698630136986,0.18556701030927836,0.2442159383033419,0.27891156462585037,1
5,2,2,0.3917525773195876,0.3469387755102041,6,0.3833333333333334,0.2089041095890411,0.28865979381443296,0.31362467866323906,0.40816326530612246,0
1,2,1,0.29896907216494845,0.28061224489795916,14,0.8733333333333335,0.13013698630136988,0.30927835051546393,0.2750642673521851,0.29931972789115646,1
1,2,1,0.7731958762886597,0.6428571428571428,12,0.41500000000000004,0.6232876712328768,0.5463917525773195,0.519280205655527,0.4761904761904762,0
5,2,1,0.422680412371134,0.22959183673469385,10,0.25,0.07534246575342465,0.34536082474226804,0.2493573264781491,0.27891156462585037,0
1,1,1,0.5773195876288659,0.4897959183673469,20,0.21833333333333338,0.476027397260274,0.25773195876288657,0.39331619537275064,0.22448979591836737,0
3,1,1,0.3505154639175258,0.2653061224489796,16,0.020000000000000018,0.0821917808219178,0.08247422680412371,0.32904884318766064,0.35374149659863946,0
0,2,1,0.27835051546391754,0.18622448979591835,8,0.033333333333333326,0.2773972602739726,0.28865979381443296,0.23907455012853474,0.2108843537414966,0
0,1,2,0.8865979381443299,0.5076530612244897,4,0.22166666666666668,0.5513698630136986,0.21649484536082475,0.776349614395887,0.8435374149659864,0
1,2,1,0.010309278350515462,0.017857142857142856,10,0.21833333333333338,0.017123287671232876,0.02577319587628866,0.015424164524421594,0.006802721088435375,0
5,2,1,0.8659793814432989,0.7295918367346939,8,0.3600000000000001,0.3424657534246575,0.09278350515463918,0.7686375321336761,0.46258503401360546,0
2,2,1,0.3402061855670103,0.29846938775510207,14,0.29333333333333333,0.0410958904109589,0.35051546391752575,0.3110539845758355,0.19727891156462588,0
5,1,2,0.061855670103092786,0.05867346938775509,6,0.43333333333333335,0.00684931506849315,0.010309278350515464,0.06940874035989716,0.06802721088435375,1
2,1,2,0.8041237113402061,0.6836734693877551,12,0.6233333333333333,0.4965753424657534,0.020618556701030927,0.6426735218508998,0.435374149659864,1
0,2,1,0.9999999999999999,0.9668367346938774,6,0.45500000000000007,0.5924657534246576,0.5154639175257731,0.5089974293059126,0.40136054421768713,1
2,2,2,0.3195876288659794,0.1607142857142857,6,0.05166666666666675,0.2191780821917808,0.10309278350515463,0.22107969151670953,0.1836734693877551,0
4,1,1,0.18556701030927833,0.16326530612244897,12,0.5550000000000002,0.00684931506849315,0.041237113402061855,0.11568123393316196,0.1360544217687075,1
3,2,2,0.4845360824742268,0.32142857142857145,18,0.9616666666666667,0.06506849315068493,0.36082474226804123,0.4524421593830334,0.22448979591836737,1
5,2,1,0.9278350515463917,0.5943877551020408,12,0.5933333333333335,0.05136986301369863,0.5773195876288659,0.9280205655526993,0.33333333333333337,1
0,2,2,0.7525773195876289,0.45663265306122447,6,0.8033333333333335,0.2568493150684932,0.6185567010309279,0.5012853470437019,0.27891156462585037,1
5,2,2,0.9072164948453607,0.7397959183673468,4,0.385,0.3595890410958904,0.4896907216494845,0.9048843187660669,0.39455782312925175,1
3,2,2,0.12371134020618556,0.09693877551020408,8,0.2583333333333334,0.10616438356164383,0.07216494845360824,0.06683804627249357,0.14285714285714288,0
3,1,2,0.9690721649484535,0.49999999999999994,14,0.2533333333333334,0.14726027397260272,0.8350515463917526,0.724935732647815,0.44897959183673475,0
